	C.4x0519	C.4x373	C.476	C.4x0025	C.438	C.462	C.4X0354	C.503	C.317	C.623	C.554	C.4X0095	C.549	C.4X0267	C.4X0339	C.529	C.495	C.338	C.4X0550	C.558	C.4x523	C.389	C.4x0043	C.4X0357	C.88A020	C.554_2	C.Little_R	C.676	C.456	C.537	C.MD_And	C.724	C.4x0430	C.95A014	C.4X0333	C.522	C.295	C.4X0212	C.570	H.SRR1477033	H.SRR601645	H.SRR599086	H.SRR604230	H.SRR1478189	H.59263	H.SRR1477015	H.62905	H.63060	H.SRR600852	H.62606	H.SRR601986	H.SRR604174	H.SRR608096	H.62765	H.SRR614996	H.SRR602106	H.SRR601868	H.SRR612335	H.SRR598589	H.SRR600474	H.SRR603449	H.SRR606939	H.SRR1481012	H.SRR599249	H.59365	H.SRR607313	H.63145	H.SRR1477569	H.SRR601239	H.SRR607252	H.SRR612875	H.SRR601613	H.SRR614683	H.SRR604122	H.59511	H.62850	H.SRR599380
ENSG00000043591	20.9091729838573	13.177334260821	84.9507143481282	61.059389322871	49.7636811402902	32.2669405093764	5.35168075922511	26.2484368038589	9.66201865782033	17.4659162663039	74.907805172982	65.261041708128	21.4445527841967	60.3934717347692	44.2597486622994	43.2709849620765	59.0379489752784	47.8822049766299	34.569499427114	12.463148434772	16.5226531499589	24.0625871358635	9.28624486419069	51.8419564012294	55.3910994476415	24.4141730335406	1.68570076769082	109.509347826568	25.7950903902959	17.0038805709261	24.3773868161202	65.9340857660257	27.5539239089833	23.5878201261253	37.5616754042058	30.6550756386327	180.794888715823	61.2568658444431	41.5016600420605	42.0650656160838	24.9611000610412	81.9917305269078	58.8923611954306	35.7068016916473	123.124104741894	54.4459344236105	28.8976002446332	42.7007433286646	69.7980356903135	85.7608650230503	54.3121612119578	182.767807123302	27.5219035915362	46.6238731240424	21.8077625637461	27.9750069539436	28.2751127158524	65.7778979377089	11.3504380442043	42.2469955578586	84.614866329871	93.4522406459179	59.9732738569865	111.323234151659	88.9880359534834	17.7092968280399	52.5628314684544	45.2255090865962	68.1443816027103	44.214688986636	67.5837493912653	72.3724131481138	53.9504817578204	20.8276384035777	20.6378120497284	50.5675819351516	122.978696236157
ENSG00000139154	63.0437912347242	44.5621541964919	74.5970555158111	40.5781754592757	70.9523828028974	56.1674273180363	58.0071555323234	39.3233318325158	51.8696614242118	16.510811485746	29.5538834980027	46.8751515947853	50.2469057788396	35.9663030678948	22.3525671851922	36.7619572737454	32.053613017831	122.035591269648	54.3545665587452	52.7412577251338	41.83450600568	51.2925302818005	14.2530411231817	16.0381316564552	58.5394335032552	39.3067207533083	11.8688800124053	66.3428006861142	36.294177877298	21.3900459785329	71.7672069870296	57.4489323375352	122.349844363922	33.0040034187291	48.9840057121555	20.1537170400675	49.6908823536831	39.9347221726117	55.925780448581	30.8998971504544	28.9644489572184	27.1354069627318	19.0659989001439	20.2988343027555	53.2833381827636	10.7658599508754	53.0538638881041	26.0931891188145	17.7376021090009	24.348322718394	10.5513282228876	47.4655942796303	49.1332379631325	18.7829684778108	14.3011200603973	12.6343108017948	21.0136269800689	26.5991435075791	39.6987467874673	24.3323694515361	24.8919284343169	25.6678749560845	51.2362142943046	36.0836399379443	46.0689090397876	40.9549211542149	30.4933896447529	21.1188325110292	20.2964644339589	14.3012776261438	29.0918158488057	42.2373449156753	14.0872263583581	20.3707814813799	19.6412705280775	37.3858946028896	35.5588550048688
ENSG00000157510	169.404617623945	41.8399442579478	102.837936557702	145.458496906624	54.6751565141707	69.8636648798848	205.398373184713	95.7690580425505	292.257328299025	57.0119323270019	135.048687324234	28.2152038560945	78.4670320754225	134.411771898536	42.8420986114316	31.6760369162245	48.7085792393741	82.0264929887986	105.660535943959	103.921422868555	114.241484055327	155.508544618569	37.8055892003836	81.3394203835866	35.6533798358307	58.0777952382514	25.0727555041875	49.829341464888	72.7033126301017	65.4372595847951	62.2972090327541	72.8205241769173	209.848566805743	99.7073417610104	242.724977050148	78.0119712915946	225.009004147589	40.598312470404	20.1159790238895	80.9001051240251	120.702290324734	85.1114608888952	115.308331201423	75.0194207884614	98.674662394339	29.8999273458462	99.4543203009201	83.3217850987203	61.7718823649886	71.0584611077239	76.4033373778132	129.526128015177	158.842568549381	122.184250382287	66.4145977009715	141.517603157918	84.7744735247644	100.616341988193	198.740663569407	96.5422297765836	76.7439364874925	156.332172320645	186.038499217762	43.7761869292804	90.7008956763504	244.101523150035	106.636374181027	52.6314128980929	96.4328652523923	86.4079094672581	53.2602964417124	165.137518425843	130.47559371483	137.563340817228	89.3473299937559	147.269272089506	201.784820931155
ENSG00000169129	11.4697172745993	4.5074010485047	8.07499553407886	12.9492484332646	11.9774032413733	9.10358994471005	17.6998580607536	14.3844183152473	11.3900399125982	18.0740548725928	9.08016757244747	12.6951897086071	12.0051217031266	15.6954025862938	7.1887268004357	10.4526331080021	24.6845048259106	9.30795266558339	7.78916786713159	12.6103384352256	16.060923946395	16.0521395827058	13.6744494101853	7.22595917927501	5.75639729434392	11.498881631308	17.3499037136239	4.71543494305107	2.69166517802629	26.6628622254372	6.25213424329752	6.5477692383075	8.49333848336529	9.15372074606647	21.8029930679882	17.1822429545372	22.332304029533	10.050358519314	2.00085361718777	10.4655854648142	8.93240706765489	20.1765223989885	11.9325367826022	4.44846939013727	31.060434966394	7.32688636292327	5.73317351793642	7.94044747539501	6.3897663825169	17.0353189595704	9.71968702607776	36.026785915328	50.8970663756902	9.34782720172846	6.84841914516663	25.8626714158602	16.3320576805406	22.8325946458149	20.1447396519255	12.7605815252213	9.20138109404421	12.5273049711431	7.79401248519919	8.80410216477014	36.3758358253367	13.6504131379439	10.8089860921607	8.13242994138515	3.97830802049849	10.7996522511975	28.059323645592	25.4485331878451	9.98882106698984	4.16383884026131	10.3328403529087	13.6780983074527	17.4945224201725
ENSG00000144218	4.75101370772725	4.330085348925	4.36047921811956	3.78591644649428	2.67178251361504	11.438413911399	1.89863402087457	6.92030899305478	17.9888108343035	4.78220165812997	6.2532536460377	3.61498699653303	25.5380530516981	2.81182443926715	1.0509915895449	8.93898239714511	2.2270096744084	1.49003255566993	5.29026643402204	3.43955438564234	6.07099834390715	15.7323746320912	9.12681623643105	7.40516879136044	0.965836220447757	5.84345281691398	1.77297304544924	1.80770553401723	3.88809396948994	10.7453216790205	2.80023359600038	1.95406237653066	5.53080345211289	3.3657866466221	11.8462900616145	5.56360715782441	30.1143530848658	3.20105718776971	1.37068646322674	10.3803227476737	12.8198773052276	5.0678301674233	13.6344579804653	7.04319987473312	15.1170616810208	3.56918810649731	12.4085654831462	16.1855619244633	7.47177536854532	8.19841879339349	12.0851340274174	28.6179561469473	12.7494858708396	3.94943722598181	7.66045856085833	9.33372266347722	7.27976559154795	28.4750173292304	11.4964864839827	15.3304366108347	5.3965542863913	19.076012959216	14.1374374297179	11.2144374488285	26.0732215915312	10.8684952990678	17.5158820826384	7.65764042746436	4.6322904393165	14.8193272462901	20.5152818161851	8.9000693659394	6.61011072559061	4.35665889717061	9.07870291857347	7.55975657583826	40.530134154744
ENSG00000119844	90.4297284908343	13.0612620636707	51.4030720554386	23.3834699840016	14.6892870358904	29.5176981484128	12.0227711285174	52.5613590919663	32.4548991056568	26.1180535044756	30.2129445286124	40.3702555980367	33.8351185638946	60.4648480441673	11.9160157031818	36.3430921069929	17.9594692145167	32.4639950930179	23.369140820709	8.13481031581278	59.2607966494539	39.4446446922647	26.4831707482474	20.4877477919346	34.1671847627902	27.1630118503874	43.8771463683338	25.5226331766091	28.1596732507094	22.515629860884	16.0307744364283	31.921645374282	14.4153623978741	29.8552116655822	38.9880281464059	23.5865739476579	44.6710703438068	30.9818240636096	26.7442603830124	16.4567499670095	26.2738231239576	23.1959593530959	20.1467869900432	13.6709660943636	91.9739735204603	5.26905947124633	25.5674094103033	16.6279147908678	14.7401412554367	17.7994268584552	20.0225790952496	51.0644909361366	29.2720531802697	12.2449734315579	20.0542700340476	20.1088460191656	15.1619194308162	33.8770396548898	30.0093675868997	19.1787822803572	16.9880663852001	29.8893025965422	42.4346787569045	47.4954633643614	20.9943354061577	28.5190940739318	18.8425497302629	17.3413426534549	15.919487392506	22.0317652328352	31.4200091770982	28.3105623823776	13.7790193200752	27.7580444983464	21.9462025082264	25.7483483825103	49.1217074995902
ENSG00000135439	29.8082701218062	40.1443073390103	164.450117689446	23.0685338327044	75.9533286242892	40.4750990754007	44.0455029843288	59.1972004370284	23.0436446629917	106.831299574433	116.156224396544	55.1570449591256	18.1861178975875	88.5194973245988	54.3260237007747	113.141205337316	42.3195797971125	44.3709326580239	14.6086420724794	54.3525978451285	56.1691515275201	28.2176232829756	41.2757293810309	112.292545931585	38.824133587734	144.321919572299	34.6701364521345	113.593314716574	120.810787832594	77.0314516281204	72.8106468581879	21.792429758286	35.9965785811012	44.2418749068615	35.7841931723161	63.8020261347307	195.1860111798	51.4328490726533	17.829527350576	40.0855824762314	36.4144509406973	103.017041976558	54.3932787810345	33.6311132285766	47.474413651648	47.1852811470154	37.9642045802675	20.7049177953567	86.450103674961	58.2292126913521	88.0217736561591	56.8962074977734	134.504832541952	21.6870826750051	78.401938956057	51.1910459531325	36.5072773620042	58.4584550374662	85.6483968990336	54.2531090938324	96.9393403850204	151.542939333802	51.4397145248111	23.3437724585451	60.149927085173	54.2605897598068	87.1544446114891	92.0355375089499	28.4138171338545	43.6010066247913	49.9863321685865	59.197112929327	37.5339657462322	31.2882930502601	18.5086288710769	25.4282864258201	214.872295631302
ENSG00000135541	14.5622017419317	8.7658571895131	32.6781598012632	35.9232249283083	23.3059339394724	16.004147848345	32.3116467688573	19.099467502256	10.5871470708206	8.91261166233783	16.6059587679435	15.0668032222101	12.4549343891396	18.7509431696302	11.3066853603865	19.8748716786726	21.9778736362632	49.9514376812472	17.4445211546961	15.1374835799587	16.5494718410737	15.3714954115494	9.6081044799191	9.94740062560254	16.3453505838286	11.2707640567256	9.36141540552752	17.8810782525213	16.4507364830961	25.1016323256813	26.5744490651301	12.5632560609508	32.5868737430384	7.98148641950086	21.7901013538143	9.47930951370035	20.4609134819304	15.3174987833118	12.8144146686224	22.0314334562894	13.2088148409996	25.6687477309288	19.1614273312915	4.96431485008597	14.9209977681891	21.5635533184225	9.72487279666751	5.4060136495838	19.9358321025205	15.995456127154	9.25841100840401	33.2247687004041	31.9619750436476	5.72655766588952	27.5928636251567	18.9193379678928	19.07314354812	30.3944113449078	22.3417353359555	14.6953374115301	19.9304248848928	31.1679482933539	15.4861645637902	26.3521201633888	21.7447596488294	8.41301312321676	7.0077954716827	17.3126962995573	16.6255801564055	10.8801072041436	34.3896615054487	14.5856129935591	9.79804086186878	17.5734017384553	21.1806134222226	13.0188998920342	34.8311794439128
ENSG00000204472	9.22171958126284	1.45571716472232	8.34816218468547	3.80626178275913	4.80721331635197	9.49634528863919	12.8777258442336	4.01626117210901	6.82124895789435	6.02822902287662	5.22931250944029	7.82848667982991	7.10546783276552	4.1471979122439	0.889604933996975	4.68800699260115	2.49521605758654	24.9637744147401	3.65244049563046	3.64744836050546	37.0946344368401	18.9715986641437	4.45448781778936	5.22931250944029	4.74299192979923	3.07903606086506	1.05611872299379	4.28627831834906	4.66293743649098	3.0238635274142	6.55017954801175	13.0852650799978	32.5665032187987	6.02439175816351	5.40015542499969	4.10773128107522	8.5320361996131	9.68998351249305	1.70531227986372	3.27034965516711	8.04389898953258	6.56683187312802	10.2408507599258	1.74493768649467	79.3079706080916	0.342224262639326	5.03893864868613	10.2677030001704	3.87768633385551	9.81863333056859	10.8892153515044	9.32004873595654	14.4322493776175	7.29165027356803	3.54266487845004	1.86634578871819	3.56981341299253	20.417863682026	9.85352103894506	4.15003705829388	3.33242214457243	10.6467381376057	7.90563604901665	4.16774559935897	10.494877387606	4.00445455524726	10.4925432118529	1.98731424610095	3.59721701600411	4.76086624670424	6.05539889624295	6.28928298565901	2.15077454112438	11.0802497262161	4.87070730226453	3.82480008534914	11.2949884198442
ENSG00000146416	68.0790736642295	66.581100975935	150.239735564858	45.8313191040037	150.115686230512	52.0416062796496	85.8176783265437	98.9292242944346	84.9104193272563	17.2310817854598	38.7185301588343	79.3607217697761	61.9108689485536	87.5779479703239	57.2873896729233	35.5512341299993	21.4844138284382	97.9669384460501	98.925936261316	50.7665460474377	50.6098179514625	107.346392488494	20.9432440993691	40.3790968703152	74.5278573030269	63.358425236919	5.54908675904663	95.8920366238949	59.3804669137294	14.9101202850362	144.599953291771	56.8863203777552	225.610809176781	49.5611957692621	60.851264827987	34.7253392573534	102.576779139583	94.4407123991062	33.6835213254271	39.6107296423208	142.323853995062	58.4076504036987	65.5165263078781	75.2115571952744	122.477024631836	33.8297221649658	132.666068646428	123.164136412497	68.6451085216347	116.88589060827	47.6003083407718	54.6190864486351	63.9413117129724	82.6244667021929	42.0561767488415	46.7572078034183	84.4421499696208	33.7946459356334	44.2825932901092	78.6940740888969	91.2710420831241	84.7704829591132	151.689302222119	94.9381235645743	72.3598558244768	122.489233012815	146.379897743616	54.0329866148411	81.3407484817584	85.4571376600297	47.908498844526	92.6841609685633	68.6086912117853	14.5182792785533	34.5426439979556	110.656665768487	75.0326695836722
ENSG00000106992	322.538287336003	121.584253923768	372.975071501842	288.480478985506	412.921854855088	374.220833716504	95.0475894397979	649.981233195965	276.26430140949	649.655255239544	254.49010196292	272.262034191942	405.377764176259	325.959080207375	271.738496031904	123.233404067303	179.221195329836	347.976932294093	377.945029602976	112.423274275996	424.860057045451	481.424603658715	470.341605582505	256.862397995361	536.90073142651	264.377850839738	20.1446691314113	290.669580435623	204.686183093466	82.8661974392591	431.010894941033	255.849823285688	328.452311120065	311.695926942981	307.056492643793	761.964102786674	834.911864566874	368.720583448516	207.341469414843	457.852687681308	634.137013242557	380.097252092606	503.802667242189	397.434647476274	398.430520975619	337.997462636602	430.666555977978	226.641267275308	340.654569571591	666.416481126485	174.22066837197	360.467650881507	600.548205404124	387.090038277126	159.574905660772	430.807747813471	653.983080794239	280.468919670994	377.696992587697	423.084637505108	388.973774746266	554.443020372211	624.327381888089	429.98727154431	533.35661452888	509.517544663523	270.664436700599	226.521400485563	400.224381758732	137.517116203902	180.967975442549	900.26020757698	242.403866945143	156.007174030145	357.672738661972	555.095784036463	410.557773005941
ENSG00000023516	182.708617588131	42.346997574426	90.518584781334	50.2794376438282	113.299785017473	110.320491746006	23.0955046128839	169.812786526311	122.145455342931	97.8280044018198	222.070929567726	101.207640320424	376.100294947873	95.8385483890017	23.3738112676559	19.1287169981671	36.6375668115353	168.677871087592	116.72314455993	25.3048632299117	157.65947174545	99.2792977871806	66.7495258330102	86.9354725685678	120.211422072993	256.054280874596	13.0801819569211	108.933503130125	45.8618261990814	29.7220421523299	119.658817210564	126.438474264537	95.8501976759397	153.894327166281	69.3964492847199	112.706668736888	322.231625432593	93.1747917835649	318.422258028499	52.4943922744447	72.1698685809974	37.8792990076999	64.9255945701027	45.0595042470223	196.101958537064	9.03657349731884	57.2876262884519	47.5238874699695	32.8975470925836	42.7986218843753	32.6319541656144	73.3877656623165	61.9627403086001	42.0492935513231	38.8857187245558	50.3741904084173	37.5010788288826	92.4964172005829	52.9344123270386	69.3429382448754	51.0385451791678	87.8296972978342	100.618310454516	107.575931540332	78.1349648015907	60.405603045806	51.009214587706	48.4537515317123	67.1578375176319	80.3674455034241	53.5758593428318	51.6534223089796	34.3790641087365	75.9983465009793	36.6450544207129	53.8292997543769	166.844420300332
ENSG00000131016	223.606974920465	219.560087968009	87.6839328403306	122.895804101485	32.7993669431524	49.535181779208	17.1817960530678	100.086899348774	72.6020307915504	68.1552188374015	42.4991097392821	95.0243391734519	151.783448541168	163.915030538613	21.2415932100198	414.833993125368	72.5128636204916	80.0197234420876	237.482248063268	27.9783641560399	176.748248580427	115.80498089973	50.2888150421684	53.0995741822609	78.3598731998437	48.4635031575257	429.080440840467	32.2305047166153	55.6036862972572	76.5386775249537	117.849668137257	110.04993021503	26.423179830958	112.046969082276	153.247537660152	48.2684996266311	108.760116838514	168.757056831328	57.2014504434159	60.149927085173	51.1651869882742	76.0880230312122	117.604412393432	22.6376151455074	150.169859479745	17.1031665949379	158.858075202751	42.9824446448788	46.6304290247119	38.6998603667971	34.0378637196017	140.450185564374	226.166055422123	28.3944261181308	79.7191858756646	52.0237748651134	34.6903608893192	167.707956292065	102.43577808114	48.2518667327141	44.520672993464	103.144344800994	45.0203978503525	535.867130774021	64.5901821550951	48.3318200498936	29.6639406704093	48.6841007693235	17.9952924771179	35.30594099543	109.42223635218	55.7902121283462	21.4358751691392	66.9053650201734	40.0709440003555	27.1763227959266	61.480677126775
ENSG00000151320	491.752631728245	76.2686005912212	1280.58246019992	248.845673471939	301.604102562571	266.716197838138	49.970405670038	354.374181921156	141.790940100251	366.535670930461	357.706377155854	260.523324005967	217.682320289305	449.001738133978	71.5227506276387	111.238673245464	66.0698078920126	277.64504355368	292.847828212012	28.6407560014848	281.816582478817	174.300273972636	318.335690651088	163.503847767135	286.032848770823	360.156452481635	7.27603443918104	150.806361783959	743.533323146859	16.8242143909913	231.344939910524	211.270856638959	202.631671851255	181.128177518373	144.572327450879	453.043844491576	611.304181855899	214.688939337815	203.029690539377	319.613404140507	232.028391765145	199.170420769828	387.067536425327	276.782711022568	424.867726226019	97.6447321414836	117.518872531059	280.943203678198	179.448483764939	204.596196816428	121.533879761917	288.389142470001	145.004897241082	347.195930060763	119.373389336989	217.641780222268	527.966811445941	170.712066703126	398.435856566417	319.887679524752	336.422047477026	638.099453197607	568.461112375513	998.241037567951	562.632365233176	301.796134889203	262.172896054866	168.934721633091	409.102678133264	413.360378503324	239.238902595269	328.644509075832	254.560784695514	358.745159578178	113.140915396953	689.589304745719	432.772698125372
