gene	coefficients	pval	DE
ENSG00000177363	1.01367394096045	1.30257541167521e-05	1
ENSG00000168000	-0.190403304531121	0.0162941499803271	-1
ENSG00000214753	0.0229868820078938	0.646609320591549	0
ENSG00000162222	-0.0108346623522517	0.887079031316237	0
ENSG00000185670	-0.31914522613236	0.00897783641211502	-1
ENSG00000168002	-0.265136870959098	0.000433558785692734	-1
ENSG00000168569	0.385759553342997	0.000442608147206232	1
ENSG00000269176	0.813416834320733	8.21853391073823e-06	1
ENSG00000185475	-0.110180333581718	0.0784632464856505	0
ENSG00000162231	-0.0136567970684349	0.913800053315733	0
ENSG00000162236	0.265234140189457	0.000233215701791355	1
ENSG00000133316	-0.318977511798835	0.000280074467739257	-1
ENSG00000255717	-0.226740084476889	0.178988174794763	0
ENSG00000168003	0.470974365188591	3.98963025298095e-05	1
ENSG00000133317	-0.781929667902714	0.0900802683122561	0
ENSG00000133321	1.67003472342678	1.77984923249209e-08	1
ENSG00000176485	-0.205652372978048	0.0180264993757473	-1
ENSG00000184743	0.319335414354122	0.00132356166318151	1
ENSG00000133318	0.0886384129158149	0.348261677153916	0
ENSG00000188070	-0.309789275570012	0.000563744419671511	-1
ENSG00000168005	0.442395768656802	0.000115178923708689	1
ENSG00000072518	-0.459034205126115	4.41895841302958e-06	-1
ENSG00000167771	0.439916986098441	0.0166629511937621	1
ENSG00000110583	-0.047208615489533	0.685022580617126	0
ENSG00000176340	0.038074841508104	0.622499532364492	0
ENSG00000167770	0.245222037635447	1.73020020784389e-06	1
ENSG00000133315	-0.0532516968149208	0.673563201427176	0
ENSG00000168439	-0.189641402211649	0.141078462568744	0
ENSG00000149781	-0.707761007821167	0.000127926138380289	-1
ENSG00000149743	0.0482840798335076	0.578903909029636	0
ENSG00000149761	0.347763192073526	1.37895117666172e-05	1
ENSG00000110011	-0.293196144531926	0.00292889058497704	-1
ENSG00000173511	-0.221052072220276	0.0279225512988487	-1
ENSG00000173486	0.181846236334322	0.085074252857069	0
ENSG00000173457	0.1194236077716	0.389739260960385	0
ENSG00000149782	-0.708599588350148	1.32981610267806e-07	-1
ENSG00000002330	1.3204770283267	2.95295800578659e-17	1
ENSG00000173264	0.172285925357617	0.0361106790609677	0
ENSG00000173153	0.288654108426971	0.00236219360310387	1
ENSG00000173113	0.49809350645842	1.08557479712797e-07	1
ENSG00000126432	-1.47445960222076	2.94021321860887e-26	-1
ENSG00000110076	0.435443245858171	0.091963624754541	0
ENSG00000068831	-0.577920538411436	0.000200951452504364	-1
ENSG00000068976	-0.298578455833965	0.105918544684596	0
ENSG00000168066	-0.422453879143284	0.000331094132877499	-1
ENSG00000168067	-0.0474404712921137	0.749711875976563	0
ENSG00000133895	0.0285514910112163	0.741733888609183	0
ENSG00000110047	0.0598937902426266	0.574624051305545	0
ENSG00000110046	-0.400366636040833	4.10985976135339e-05	-1
ENSG00000068971	0.150023119263705	0.0920552150498298	0
ENSG00000168062	0.139932587069297	0.518613832125265	0
ENSG00000213465	-1.11530160207132	1.30532214825471e-23	-1
ENSG00000110025	-0.380813901827441	2.27805170461224e-06	-1
ENSG00000168061	0.313149071271079	0.0107597114050657	1
ENSG00000168060	1.18346063433971	7.02565271770644e-14	1
ENSG00000146670	0.182970682809785	0.346434400601547	0
ENSG00000162300	0.0808981393830122	0.237637286893843	0
ENSG00000187066	0.205147631704685	0.325943418119944	0
ENSG00000149823	-0.352896980721651	3.59421347251687e-07	-1
ENSG00000149809	-0.434477420445108	0.0385543128982391	0
ENSG00000174276	0.521483228940482	4.26075708439633e-05	1
ENSG00000149806	0.0911209723695166	0.319507119998455	0
ENSG00000149792	0.401711162685771	0.0106038198310652	1
ENSG00000162298	-0.195389513303393	0.0546364404673527	0
ENSG00000254614	-2.83940185954514	7.34020663219605e-16	-1
ENSG00000014216	-0.287519178097932	8.3630472321697e-05	-1
ENSG00000014138	-0.0138317491189035	0.874120601608481	0
ENSG00000149798	0.103488315703033	0.545043415458086	0
ENSG00000133884	0.121943940485362	0.159502465893367	0
ENSG00000162241	-1.13475247706411	3.52639481102598e-11	-1
ENSG00000126391	0.390127863499229	0.00143137913011578	1
ENSG00000245532	-0.924440350868525	0.0138983953019378	-1
ENSG00000173727	-1.46922443755739	5.09729843653899e-14	-1
ENSG00000251562	-0.582096939806564	0.0822484708479018	0
ENSG00000142186	0.248112140514101	2.25100831632102e-05	1
ENSG00000168056	-0.0336063672108811	0.800615015456319	0
ENSG00000173465	0.567069974412565	6.75736941627904e-10	1
ENSG00000176973	-0.128733664432572	0.197305429359771	0
ENSG00000173442	-1.42876278027207	9.88542387717003e-14	-1
ENSG00000173327	-0.292166066003201	0.0207758316141607	-1
ENSG00000197136	-0.811868815839896	1.69636487952101e-11	-1
ENSG00000213445	-0.0728207735147692	0.648571852891409	0
ENSG00000173039	-0.191523665283894	0.0162234455746027	-1
ENSG00000172977	-0.0456596436708305	0.487822747253855	0
ENSG00000172922	0.474019145813418	1.64440314871418e-05	1
ENSG00000254470	-0.366442096872713	2.89026630771311e-05	-1
ENSG00000172757	-0.840748409788181	7.05332052675006e-10	-1
ENSG00000172732	-0.3541418569916	3.26178909326067e-05	-1
ENSG00000172638	0.564481997438454	1.76961988177451e-09	1
ENSG00000172543	1.43820286080361	8.11288716350441e-06	1
ENSG00000172500	-0.235915457851725	0.0031058163645415	-1
ENSG00000175602	0.707806610463169	9.33943398100991e-06	1
ENSG00000175592	-1.31883326779367	0.00543388217983193	-1
ENSG00000175573	0.218014456132408	0.00265707038739555	1
ENSG00000175550	-0.301833280353434	6.50702378640782e-05	-1
ENSG00000175467	-0.175464852694174	0.00227976677883247	-1
ENSG00000175376	-0.510490530359575	1.28645595581592e-11	-1
ENSG00000175334	3.42987353353307	6.37564896098708e-18	1
ENSG00000175315	-0.341702900218988	0.373681563348045	0
ENSG00000175229	-1.75825303645954	1.28793256790582e-06	-1
ENSG00000087365	-0.36272775373094	7.28097511231408e-09	-1
ENSG00000175115	-0.925591990325022	5.58699791495359e-12	-1
ENSG00000174996	-0.0997053010721944	0.273970646780333	0
ENSG00000174903	0.134858031154518	0.248540465983176	0
ENSG00000174851	0.0874131895573802	0.321437898688835	0
ENSG00000179292	0.678211469555839	0.0380481716347323	0
ENSG00000174807	-1.20219734632024	3.41256668021572e-08	-1
ENSG00000174791	-0.763214048726158	1.84792171603211e-05	-1
ENSG00000174744	-0.033512387444314	0.720369370760558	0
ENSG00000174684	-0.0290169918266701	0.736424677544308	0
ENSG00000174669	-1.10326937863025	9.97212218381492e-10	-1
ENSG00000174547	0.553420772874881	3.92344509497577e-07	1
ENSG00000174516	-0.431423986090119	0.000210503914949774	-1
ENSG00000254986	-0.592804884026168	1.34162452904792e-05	-1
ENSG00000174483	-0.451167105475145	0.000184523692867872	-1
ENSG00000174165	0.460761089344038	5.8475795391134e-07	1
ENSG00000174080	0.234873645557083	0.0543094384464191	0
ENSG00000173992	0.191313567967422	0.1044408833788	0
ENSG00000239306	-0.218151578909228	0.107401957804432	0
ENSG00000173933	0.210057052574193	0.00127680248480435	1
ENSG00000173914	0.0508072941197837	0.558114168593881	0
ENSG00000173898	-0.302033605727656	0.0733856142927307	0
ENSG00000173715	0.673887336997763	0.000193948231487617	1
ENSG00000173653	0.0269103863034645	0.842074231590275	0
ENSG00000173599	0.181433019963993	0.246313584280034	0
ENSG00000173621	-0.279361722050297	0.0246374006979435	-1
ENSG00000173227	2.05480301159915	3.72029892383328e-09	1
ENSG00000173156	0.654692514650248	0.00165645439967155	1
ENSG00000173020	0.0255258581419913	0.743445000526994	0
ENSG00000172932	0.138701659347911	0.314496438526506	0
ENSG00000172830	0.428127205788089	7.92830178796546e-06	1
ENSG00000172613	0.17950610305386	0.128549793269311	0
ENSG00000175482	0.200153855555393	0.0332858996609453	1
ENSG00000175505	-0.219500425488254	0.303763685691061	0
ENSG00000172531	-0.132266256655302	0.0877426933883045	0
ENSG00000175463	1.40930360254177	2.29984874335399e-06	1
ENSG00000172508	1.52215675563722	2.20151903604513e-08	1
ENSG00000175634	-0.120366417980101	0.118844249954427	0
ENSG00000172725	0.110501924178117	0.220785860229279	0
ENSG00000172663	0.744235742859542	3.94064823576733e-12	1
ENSG00000110711	-0.0266254197969973	0.703920738837164	0
ENSG00000110697	0.386937581107787	0.000227402280310354	1
ENSG00000167797	-0.42337624982581	0.00321172880899911	-1
ENSG00000084207	0.453010660721106	2.18202241398745e-07	1
ENSG00000167792	0.311376448625982	8.52407170164398e-05	1
ENSG00000231793	2.60297391217498	8.55949097669908e-11	1
ENSG00000167799	0.464023851578699	0.00205206332007169	1
ENSG00000110057	-0.105015239743988	0.353471721760319	0
ENSG00000006534	0.234665385962537	0.0567400753175708	0
ENSG00000110717	-0.211208466249145	0.031413215829198	-1
ENSG00000110719	-0.724416729643476	0.000350538335885674	-1
ENSG00000110721	-1.09590130314164	9.9688437538353e-08	-1
ENSG00000110066	-0.150822352273144	0.00319775326403201	-1
ENSG00000171067	-0.648241652253201	2.47690985893683e-07	-1
ENSG00000162337	-0.0585542277595787	0.467694310475522	0
ENSG00000110075	0.0205469015366431	0.636477810948309	0
ENSG00000110090	-0.735936541035633	1.29692268760402e-08	-1
ENSG00000197345	-0.477633103119246	0.000262438585692684	-1
ENSG00000132740	-0.10426556803567	0.152114790895262	0
ENSG00000172935	-0.838691875873	2.75227897677114e-05	-1
ENSG00000162341	-0.857648771907064	5.22661089671775e-09	-1
ENSG00000110092	0.189213120613181	0.109174838689399	0
ENSG00000149716	-0.335672099255549	0.0022458644511343	-1
ENSG00000131620	-0.348316413328826	0.0124879951617107	-1
ENSG00000168040	1.1715269014935	7.91032955507465e-17	1
ENSG00000131626	0.151073914126064	0.00266487237936301	1
ENSG00000085733	0.0544152481014208	0.580119293669045	0
ENSG00000172893	-1.05644476896905	2.08701288265294e-11	-1
ENSG00000254682	1.71955762613533	2.37686370079096e-12	1
ENSG00000172890	-0.888905183967106	1.74463976991432e-12	-1
ENSG00000137522	0.134059465742005	0.0148780328346198	1
ENSG00000137496	-0.719196553576965	0.000275641830020166	-1
ENSG00000137497	-0.531260088876585	2.64918466924645e-05	-1
ENSG00000149357	0.269364658378355	3.65111449907811e-05	1
ENSG00000110200	0.0943426464593546	0.428005692391956	0
ENSG00000110203	4.05041731465939	4.04733606014885e-14	1
ENSG00000165457	-1.02845337134868	0.00104271657624548	-1
ENSG00000165458	0.0108249206916735	0.8942791735725	0
ENSG00000162129	0.452963792668679	7.34660862769931e-05	1
ENSG00000186642	-0.295304173667157	0.0342485509863986	0
ENSG00000186635	-0.169918387330974	0.10255307155196	0
ENSG00000214530	-1.14899042486184	1.67717805020466e-14	-1
ENSG00000168010	-1.02661814218665	1.64095457195711e-05	-1
ENSG00000137478	-0.0468318662633398	0.567497179673122	0
ENSG00000175591	0.47254755759303	0.00139991766176885	1
ENSG00000260401	-0.376873749942972	0.0150031696383251	-1
ENSG00000171631	0.822322895562616	0.000276373215780974	1
ENSG00000110237	-1.0544009236836	6.9407223036223e-17	-1
ENSG00000054967	0.773406896281291	8.43906918086229e-05	1
ENSG00000054965	-0.286593863408934	4.2646298907744e-05	-1
ENSG00000021300	0.111904561941599	0.465354554492178	0
ENSG00000175582	0.650608768266712	0.00120650654779168	1
ENSG00000175581	0.829371585052086	7.14184346872515e-12	1
ENSG00000181924	-0.146469850371096	0.0866531559219407	0
ENSG00000175575	-0.351711820935366	0.00271340668976973	-1
ENSG00000175567	-1.05804622286954	1.0430552847338e-06	-1
ENSG00000175564	-0.113417728341342	0.66357477442713	0
ENSG00000168014	-0.426726994818503	3.37757946016708e-07	-1
ENSG00000214517	0.112328913499096	0.0249813452834982	1
ENSG00000149380	0.621731032839194	0.0230795798605642	1
ENSG00000165434	1.64607320301455	3.89007517541643e-21	1
ENSG00000175538	-0.0911268060896052	0.610229965440255	0
ENSG00000254837	1.43905278361324	1.93721638556648e-13	1
ENSG00000077514	-0.376325229703094	4.91855965554257e-07	-1
ENSG00000054938	-1.34320112969585	0.00463128879860428	-1
ENSG00000279353	-0.597046278648625	0.167300087335987	0
ENSG00000166439	-0.331460981535327	0.00449930668580573	-1
ENSG00000166435	-0.729710471771826	1.74304624493706e-06	-1
ENSG00000118363	2.10955589622424	5.13098526196377e-45	1
ENSG00000162139	-0.980425909766457	4.44614828300464e-08	-1
ENSG00000137491	-1.40137573962543	3.9120582200228e-12	-1
ENSG00000279117	0.762566691835228	4.37145147280239e-11	1
ENSG00000137486	0.441864957090474	1.5167701850831e-06	1
ENSG00000149273	-0.0993926348975336	0.31101605015202	0
ENSG00000158555	0.378887092066056	0.0455675323627863	0
ENSG00000149257	-0.0113587910633237	0.966899581942758	0
ENSG00000171533	-0.896667372975579	1.7901614889151e-11	-1
ENSG00000062282	0.365383039317112	0.0454224954347839	0
ENSG00000198382	-0.0214290666427237	0.660690668904097	0
ENSG00000085741	-0.0633110142159488	0.666016314686742	0
ENSG00000255135	-1.20101312963521	2.07117937341791e-08	-1
ENSG00000158636	0.0436713652352319	0.520109319335654	0
ENSG00000236304	-0.961174840102315	0.00263645856617056	-1
ENSG00000137507	-0.620985640696103	8.85564242901679e-05	-1
ENSG00000182704	-0.198826856773139	0.224375941863108	0
ENSG00000261578	-2.94502162058558	5.54799798791266e-12	-1
ENSG00000078124	-0.326035127150819	0.000100873281100519	-1
ENSG00000149260	0.0143789699934402	0.938302185505984	0
ENSG00000137474	-2.81137648817874	5.97982730771864e-19	-1
ENSG00000178795	3.2590231183959	5.94999172340202e-07	1
ENSG00000149269	-0.54400451667805	0.0053313586399106	-1
ENSG00000074201	-0.827110906193211	2.62831228024737e-22	-1
ENSG00000048649	0.151561126257581	0.00377926687552173	1
ENSG00000087884	0.0896587394688382	0.467210895112383	0
ENSG00000149262	-0.394809051341535	1.39684199039795e-06	-1
ENSG00000151365	-1.1584597355168	0.0433066294576329	0
ENSG00000151366	0.459035546227483	2.56169690685909e-05	1
ENSG00000159063	0.0643539397524608	0.411803509482055	0
ENSG00000188997	-0.194462921184112	0.130000947278916	0
ENSG00000118369	0.159250292923833	0.210516548546574	0
ENSG00000033327	-0.590254766856491	3.53182353552465e-05	-1
ENSG00000137513	0.246533823850275	0.0136919897252612	1
ENSG00000149256	-0.732112257792705	0.00749648125417261	-1
ENSG00000137509	-0.0135422366947684	0.884163042183758	0
ENSG00000165490	2.31270072917871	1.91811481063429e-14	1
ENSG00000137502	0.0935916019540259	0.242584850825248	0
ENSG00000246067	-0.755673247772904	2.75545195279522e-08	-1
ENSG00000165494	-0.149530270410141	0.127276478490747	0
ENSG00000137494	0.309932477461401	9.89756300317878e-05	1
ENSG00000137500	0.661549991234288	4.02468410850806e-12	1
ENSG00000150672	-0.909061877032063	1.96525421435034e-09	-1
ENSG00000171204	0.583269849541881	7.00510477462935e-10	1
ENSG00000171202	1.53397502040072	6.13344691760355e-25	1
ENSG00000137504	-0.201015206731416	0.0530386595454149	0
ENSG00000137501	0.361666524086937	0.0487253038836947	0
ENSG00000073921	0.0253822424085026	0.796297869376189	0
ENSG00000074266	0.68198598707795	1.06129760994539e-12	1
ENSG00000149196	0.36853333587224	1.54483420990416e-05	1
ENSG00000151376	-0.567129849001558	4.72094430760192e-05	-1
ENSG00000150687	0.189693739401367	0.288348273560554	0
ENSG00000255471	1.63539048618744	4.84290721223917e-15	1
ENSG00000280339	0.465976880436624	0.0117782604376286	1
ENSG00000174804	0.289284427743485	0.00786257620594379	1
ENSG00000246523	1.37012096392824	4.83542432479687e-09	1
ENSG00000166575	0.708840959567606	2.64230086353681e-10	1
ENSG00000109861	0.23027320720485	0.320837468030275	0
ENSG00000086991	-0.211757237740965	0.481621506700229	0
ENSG00000077616	-0.749587487649081	6.56945183934686e-05	-1
ENSG00000280385	0.822936391022483	6.37941079904482e-05	1
ENSG00000110172	-0.155471730301934	0.308131301601328	0
ENSG00000165323	4.75034793084167	1.59996121531904e-10	1
ENSG00000180773	-1.15279241757535	5.31986865900755e-09	-1
ENSG00000166002	0.399834969045259	4.997368433751e-05	1
ENSG00000166004	0.268204182484161	0.00171378838134332	1
ENSG00000166012	0.165537302647459	0.0846323137404472	0
ENSG00000182919	-0.218964357348958	0.0181827049174476	-1
ENSG00000042429	0.176031425518437	0.0785292402295863	0
ENSG00000110218	-2.41879438744286	5.25044118010586e-17	-1
ENSG00000123901	3.71824339334408	4.36320422533937e-12	1
ENSG00000020922	-0.06508064607935	0.26938247565381	0
ENSG00000168876	0.273051552250601	0.00682246842469461	1
ENSG00000196371	0.0687821130179243	0.523088750419387	0
ENSG00000166025	-0.0831177319693506	0.45567159175472	0
ENSG00000150316	0.217434103600838	0.00379750699827984	1
ENSG00000263465	-0.254488576650957	0.00179308741776215	-1
ENSG00000149218	-0.17917163298605	0.103122098426332	0
ENSG00000149212	0.89952200641645	1.22845731434559e-05	1
ENSG00000077458	0.551735024407657	6.08661752856338e-11	1
ENSG00000166037	0.14503504085792	0.0268442589456779	1
ENSG00000087053	-0.0328471111407764	0.61332590121248	0
ENSG00000184384	-0.28008386335888	0.0196104412785629	-1
ENSG00000149231	-1.17122822324996	1.48243057502973e-24	-1
ENSG00000183340	0.284836475196375	0.000572521434221618	1
ENSG00000165895	0.23032215836984	0.0261371433626118	1
ENSG00000170647	0.762221721269699	8.07546079123137e-13	1
ENSG00000082175	0.6352474638003	2.17888010890054e-06	1
ENSG00000187151	1.07968299472453	0.000471104433969646	1
ENSG00000137693	0.0498158649343683	0.555041667287914	0
ENSG00000023445	0.560018786036315	0.0114714175240207	1
ENSG00000110330	0.404736649510588	4.79613699369576e-10	1
ENSG00000152558	1.15543586023294	4.21906818809194e-16	1
ENSG00000196611	-0.766800396128362	0.161124231378496	0
ENSG00000137692	0.45342333317161	1.89490193387435e-07	1
ENSG00000187240	-0.338892709358632	0.00296272872234392	-1
ENSG00000170962	-1.16121591460055	4.36598215747937e-08	-1
ENSG00000235505	-0.588803414798462	0.0171212542056904	-1
ENSG00000196954	0.288383942800826	0.0608728972687085	0
ENSG00000137752	-0.875474727010594	4.54051813330505e-06	-1
ENSG00000204397	-0.151773043789364	0.403945511642854	0
ENSG00000170903	-0.405303823384281	1.33909931943154e-05	-1
ENSG00000182359	1.15740064843218	8.35425131724225e-13	1
ENSG00000149313	0.977703664135942	1.32027839741582e-15	1
ENSG00000152402	0.616467283510895	1.29606551152386e-05	1
ENSG00000152404	0.299969945498489	0.00019750398180669	1
ENSG00000137760	0.65299867892822	1.46419681118272e-09	1
ENSG00000110675	2.8168685051459	1.13639110088635e-14	1
ENSG00000170290	0.240228818499113	0.573018837886316	0
ENSG00000166266	0.341232026411336	0.000104530204088534	1
ENSG00000075239	-0.0468220297621498	0.723454122096953	0
ENSG00000149308	0.417367050444721	1.99531129762499e-07	1
ENSG00000149311	-0.189020735993385	0.0345456540810598	0
ENSG00000178202	1.14294658750145	3.51764580920726e-13	1
ENSG00000110723	2.63798647505392	6.2027454094489e-10	1
ENSG00000178105	0.310337880869372	0.00874219408613986	1
ENSG00000149289	0.421079186304024	2.39436467584184e-06	1
ENSG00000137710	-0.131454168361867	0.431015342170906	0
ENSG00000137714	0.643841644526307	1.40260824720937e-06	1
ENSG00000204381	0.647477155797756	7.08330139860591e-06	1
ENSG00000170145	0.584476944132033	4.84462002713564e-06	1
ENSG00000137713	0.408076295990288	5.94970557049178e-05	1
ENSG00000086848	-0.497867208573556	8.44443029571154e-09	-1
ENSG00000137720	-0.595730239871633	3.69057372031912e-05	-1
ENSG00000109846	-0.289937408241702	0.0515055912514779	0
ENSG00000170276	0.776926813812109	2.61284598496574e-07	1
ENSG00000150764	0.277664503099116	0.0162550522846957	1
ENSG00000150768	0.619438741496049	8.77732754404548e-06	1
ENSG00000150776	0.231956296065336	0.00696423430640559	1
ENSG00000150779	0.301739328155661	0.00644889515326921	1
ENSG00000204370	0.0601584454241584	0.747595692300589	0
ENSG00000197580	0.107676177825215	0.454428788110231	0
ENSG00000150787	-0.254684638510936	0.011385742819222	-1
ENSG00000250303	-0.624126791611383	9.89788595255001e-05	-1
ENSG00000149294	-1.35387262171013	1.72841553734957e-15	-1
ENSG00000149292	0.662755354569394	8.33524916399041e-07	1
ENSG00000086827	0.0941710677715277	0.216686702732447	0
ENSG00000048028	-0.442563075906209	3.00737440334335e-05	-1
ENSG00000109906	-0.429375978166251	0.0415065748346617	0
ENSG00000166741	0.207119149283948	0.485858553524493	0
ENSG00000180425	-1.59969061335173	1.13051657924611e-17	-1
ENSG00000076053	0.824815027312101	5.07136477526111e-17	1
ENSG00000076043	0.376372317579129	7.19754269686951e-07	1
ENSG00000182985	0.513463508992538	8.10120759878464e-05	1
ENSG00000137656	-0.216807483747504	0.00323279394627366	-1
ENSG00000168092	0.502656723762846	1.14592448553888e-10	1
ENSG00000149577	-0.96467348086358	1.36136985534462e-13	-1
ENSG00000149591	0.221195988628239	0.302284576791953	0
ENSG00000160613	-0.663087662405594	1.42474386752549e-06	-1
ENSG00000167257	-0.591802223445418	1.44651389875465e-09	-1
ENSG00000186318	0.1165091269063	0.0823188383385863	0
ENSG00000278768	-0.165684468763003	0.118627823313461	0
ENSG00000110274	0.0769534996937292	0.644909058116208	0
ENSG00000177103	-2.22113952180767	1.08463735345243e-10	-1
ENSG00000137731	0.364571579834425	0.126707580824962	0
ENSG00000137726	-0.838672279479824	6.53832711115245e-08	-1
ENSG00000110324	-0.317806329179515	0.0935327528450447	0
ENSG00000177098	-1.71862251234404	1.30901858397673e-15	-1
ENSG00000149575	-0.56461137934539	0.00521955176927018	-1
ENSG00000160593	-0.376729048332121	0.0371622966240879	0
ENSG00000160588	-0.200117738533422	0.1105434905197	0
ENSG00000149573	0.250018809724177	0.131839758581446	0
ENSG00000198851	1.64945267315867	2.46871846222567e-06	1
ENSG00000167286	2.387249242634	7.39015976114353e-10	1
ENSG00000160654	2.06513667154665	2.096971729617e-08	1
ENSG00000110344	-0.335082808150135	0.0206514879072143	-1
ENSG00000167283	0.43462648567042	0.000160743994245687	1
ENSG00000118058	-0.0340857811806794	0.68635083712062	0
ENSG00000149582	0.582482328359612	7.28504719443005e-08	1
ENSG00000118096	0.115255911967937	0.0896833999703428	0
ENSG00000095139	-0.237135849792473	0.0010737600518495	-1
ENSG00000019144	-0.504488200479892	0.000503729527981804	-1
ENSG00000110367	0.0340833752818768	0.852943268100352	0
ENSG00000186174	-0.667161927504122	4.33759170135536e-06	-1
ENSG00000186166	-0.929593867718741	3.57496938746505e-08	-1
ENSG00000118181	-0.239556052907201	0.00433011320907614	-1
ENSG00000196655	0.120175010314155	0.0440515713679221	0
ENSG00000137700	0.378775120888257	0.000326276863871236	1
ENSG00000149428	-0.561530076113046	0.00016444643524944	-1
ENSG00000160695	-0.335457750794862	1.17856877895081e-06	-1
ENSG00000256269	-0.29260134373397	0.00115385781198616	-1
ENSG00000172269	-0.308740472866421	0.000517794833508204	-1
ENSG00000172375	-0.0238590264851561	0.769139794406494	0
ENSG00000172273	-0.147477749299618	0.0960035749132438	0
ENSG00000172350	-0.127444164053015	0.458835586767652	0
ENSG00000160703	-0.299945260793062	0.00197387493717151	-1
ENSG00000110395	-0.0216155336920454	0.817344317279796	0
ENSG00000076706	-0.202820224224041	0.184499712693492	0
ENSG00000173456	-0.606740782254233	1.98143030020023e-08	-1
ENSG00000223953	1.69044272263509	2.1282215747266e-17	1
ENSG00000036672	-0.649977792318779	4.72960372681776e-07	-1
ENSG00000245248	1.71521945320222	1.68509433880416e-08	1
ENSG00000154096	1.20602450563409	0.0024789052236068	1
ENSG00000110400	-0.527807675144976	0.0221412025722222	-1
ENSG00000184232	-0.487409221924639	0.0221178048595269	-1
ENSG00000181264	0.0102062904897497	0.937848107360663	0
ENSG00000196914	0.231608849420846	0.00926501585066338	1
ENSG00000154114	0.372025482777943	4.54177164378802e-06	1
ENSG00000109927	-0.809564809160477	5.87741503893826e-07	-1
ENSG00000109929	0.733152218311129	7.76568315570392e-08	1
ENSG00000137642	0.196771102590329	0.249538924861876	0
ENSG00000255248	-0.105545703999887	0.420856822177751	0
ENSG00000154127	0.199889385348162	0.410740763432457	0
ENSG00000109944	1.38803941867598	1.02317911337351e-10	1
ENSG00000200879	-0.218304336274556	0.639204563159056	0
ENSG00000109971	0.406995440946231	0.00265274806407081	1
ENSG00000166250	-0.505264259258702	0.0085809029560287	-1
ENSG00000023171	0.25891588251279	0.200333987720468	0
ENSG00000166257	-1.49772596078857	2.62595180123774e-10	-1
ENSG00000166261	-0.323116836542946	0.000568175001625326	-1
ENSG00000110002	2.02335134160532	5.35767877099953e-24	1
ENSG00000154144	0.285278663254199	0.0010671371946986	1
ENSG00000110013	0.4592249792747	0.000367526699731262	1
ENSG00000154146	-1.18386499674451	1.68221334587926e-09	-1
ENSG00000019102	-0.954985188827279	0.00429326131465612	-1
ENSG00000149564	0.143222793337396	0.217808333560781	0
ENSG00000120458	-0.453966601891749	0.00216544187941828	-1
ENSG00000154134	-1.7756095866017	1.90573927000237e-14	-1
ENSG00000154133	-0.589813952758329	4.89118730501812e-05	-1
ENSG00000134955	-1.58130642960191	2.54601539661185e-13	-1
ENSG00000150433	0.124266519362329	0.0721950557868584	0
ENSG00000165495	0.837699524572963	1.32252341078215e-10	1
ENSG00000149557	0.306723379289381	0.00288490958671758	1
ENSG00000149547	-0.0972604838999329	0.333626508949691	0
ENSG00000134910	-0.459273277594828	3.37870888738057e-07	-1
ENSG00000149554	0.621711053134258	3.73012861537578e-06	1
ENSG00000198331	-0.0159572787194647	0.901216035086939	0
ENSG00000110060	0.204739238211179	0.0111400953506264	1
ENSG00000064309	0.93762579519566	2.55151264492632e-11	1
ENSG00000165526	-1.10350229830602	6.35072936761521e-11	-1
ENSG00000197798	-0.128184690249411	0.166754622952186	0
ENSG00000182934	-0.11354905182155	0.0328182415215308	-1
ENSG00000110074	0.199597556800335	0.0200646404584588	1
ENSG00000150455	0.834651858656784	2.02903636456568e-15	1
ENSG00000110063	0.352705270772868	0.000157478489614864	1
ENSG00000110080	0.607933202742228	2.60209100107665e-06	1
ENSG00000134954	0.293072467463651	0.0212263384853844	1
ENSG00000151702	0.15419246733924	0.123801184765969	0
ENSG00000120457	0.608979494053866	0.0176793682944441	1
ENSG00000174370	-1.28790148469776	6.43994967618741e-10	-1
ENSG00000170322	0.709174705430015	2.7213721479063e-14	1
ENSG00000170325	-0.00983584603411025	0.911144259420546	0
ENSG00000084234	0.778067553840073	4.77627977139569e-16	1
ENSG00000149418	-0.380717784612516	0.0447921642817987	0
ENSG00000196323	0.348628362391095	0.00524417881157754	1
ENSG00000134917	1.07794720539858	5.39195394172567e-05	1
ENSG00000166106	-1.8155284104561	5.8528450841303e-21	-1
ENSG00000255455	0.917038520258786	1.18200617292575e-14	1
ENSG00000120451	0.131149348803466	0.0982352077196993	0
ENSG00000182667	0.601067497949578	0.00745678667241588	1
ENSG00000280237	-0.324545741378685	0.138704515809967	0
ENSG00000080854	0.188502064743471	0.270221215572494	0
ENSG00000166086	-0.3644583082994	0.000375385109979227	-1
ENSG00000151503	-0.28780822647819	0.00290067369426798	-1
ENSG00000151502	-2.87787420329835	3.82857856511873e-45	-1
ENSG00000151500	0.255138067791425	0.000404360168851911	1
ENSG00000151498	-1.91658024208472	4.52858918036974e-28	-1
ENSG00000256694	-0.72500913195574	0.00875046025819388	-1
ENSG00000256540	-0.134910491541927	0.594146669127969	0
ENSG00000010379	-2.78784355308084	9.03502819041641e-17	-1
ENSG00000261799	0.000646568818078341	0.99380558773244	0
ENSG00000073614	-0.336749766268841	0.00604207376499214	-1
ENSG00000120647	1.25540607429292	1.37352572917504e-16	1
ENSG00000139044	-0.605492979161628	4.18142975793118e-05	-1
ENSG00000171840	0.164036414350707	0.19617888204132	0
ENSG00000177406	0.0513348432307099	0.683185894941922	0
